Dokument ID,Nachname,Vorname,Pseudonym,Gender,Titel,Untertitel_im_Text,Untertitel_im_Inhaltsverzeichnis,Jahr_ED,entstanden,Gattungslabel_ED,Gattungslabel_ED_normalisiert,Medium_ED,Medientyp_ED,Hg.,Kanon_Status,Nummer im Heft,seriell,Seiten,Medium_Zweitdruck,Jahr_Zweitdruck,Label_Zweitdruck,Medium_Drittdruck,Jahr_Drittdruck,Label_Drittdruck,in_Deutscher_Novellenschatz,in_Pantheon,in_RUB_Sammlung,in_B-v-Wiese,Verantwortlich_Erfassung,source_repository,Herkunft_Prätext_lt_Paratext,Wahrheitsbeglaubigung_lt_Paratext,Bearbeitungsqualität,spätere_Fassung_von,UrhGeschBis,falls_Episode_als_Ganztext_erfasst,
00363-00,Grimm,Jacob und Wilhelm,,m,Rapunzel,,,1812,,M,M,grimm_khm,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00364-00,Grimm,Jacob und Wilhelm,,m,Die weiße Schlange,,,1812,,M,M,grimm_khm,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00365-00,Grimm,Jacob und Wilhelm,,m,Der Wolf und die sieben Geislein,,,1812,,M,M,grimm_khm,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00366-00,Hoffmann,E. T. A. ,,m,Der goldne Topf,,,1814,,M,M,Fantasiestücke,Anthologie,,3,,,,,,,,,,FALSE,FALSE,TRUE,,,,,,normalisiert,,,,
00367-00,Mörike,Eduard,,m,Der Schatz,,,1836,,M,M,Anthologie,Anthologie,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00368-00,Hardenberg,Friedrich von,Novalis,m,Hyazinth und Rosenblüthe (Lehrlinge zu Sais),,,1802,,M,M,Roman/Monographie,Buch,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00369-00,Hardenberg,Friedrich von,Novalis,m,Klingsohrmärchen (Heinrich von Ofterdingen),,,1802,,M,M,Roman/Monographie,Buch,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00370-00,Perrault,Charles,,m,Blaubart ,,,1822,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00371-00,Perrault,Charles,,m,Der Däumling,,,1822,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00372-00,Perrault,Charles,,m,Die Feen,,,1822,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00373-00,Perrault,Charles,,m,Dornröschen,,,1822,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00374-00,Perrault,Charles,,m,Eselshaut,,,1822,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00375-00,Perrault,Charles,,m,Der gestiefelte Kater,,,1822,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00376-00,Perrault,Charles,,m,Riquet,,,1822,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00377-00,Perrault,Charles,,m,Rotkäppchen,,,1822,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00378-00,Arnim,"Ludwig Achim, von",,m,Eurial und Lukrezia. Erster Winterabend,,,1809,,N,N,Der Wintergarten. Novellen.,Anthologie,,2,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00379-00,Arnim,"Ludwig Achim, von",,m,Das wiedergefundene Paradies. Zweiter Winterabend,,,1809,,N,N,Der Wintergarten. Novellen.,Anthologie,,2,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00380-00,Tieck,Ludwig,,m,Liebesgeschichte der Magelone,,,1797,,M,M,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00381-00,Häring,Georg Wilhelm Heinrich,Willibald Alexis,m,Die Geächteten,,,1825,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00382-00,Häring,Georg Wilhelm Heinrich,Willibald Alexis,m,Pommersche Gespenster,,,1830,,N,N,Anthologie,Anthologie,,1,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00383-00,Arnim,"Ludwig Achim, von",,m,Die Liebesgeschichte des Kanzlers Schlick und der schönen Sienerin. Erster Winterabend.,Nach einer alten Erzählung,,1809,,N,N,Der Wintergarten. Novellen.,Anthologie,,2,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00384-00,Bölte,Amely,,f,Das Begegnen in der Oper,,,1853,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00385-00,Andolt,Ernst,,m,Eine Nacht,,,1857,,N,N,Westermanns illustrierte Deutsche Monatshefte,Rundschau,,0,,TRUE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00386-00,Arnim,"Ludwig Achim, von",,m,Amtsbericht von dem Tode des Generals Schaffgotsch. Zweiter Winterabend.,,,1809,,N,N,Der Wintergarten. Novellen.,Anthologie,,2,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00387-00,Arnim,"Ludwig Achim, von",,m,Arbogast von Aandelon und Elisa von Portugal. Dritter Winterabend.,,,1809,,N,N,Der Wintergarten. Novellen.,Anthologie,,2,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00388-00,Arnim,"Ludwig Achim, von",,m,Sonntag. Achter Winterabend.,,,1809,,N,N,Der Wintergarten. Novellen.,Anthologie,,2,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00389-00,o.N.,o.N.,as,unbekannt,Onkel und Neffe,,,1857,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00390-00,Schrader,August,,m,Die schöne Kathi,,,1855,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00391-00,Schrader,August,,m,Familiengeheimnis,,,1856,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00392-00,Schrader,August,,m,Spekulation und Freundschaft,,,1857,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00393-00,Schrader,August,,m,Spiel des Zufalls,,,1856,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00394-00,Guseck,Bernd von,,m,Eine dunkle Vergangenheit,Novelle,,1855,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00395-00,Berthold,Franz,,m,Irrwisch Fritze,,,1838,,N,N,Urania. Taschenbuch,Taschenbuch,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00396-00,Glümer,Claire von,,f,Guntershausen,,,1860,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00397-00,Dincklage,Emmy v.,,f,Der Striethast,,,1872,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00398-00,Dohm,Hedwig,,f,Werde die du bist,,,1894,,N,N,Anthologie,Buch,,1,,FALSE,,Wie Frauen werden. S. Schottländer. Schlesische Verlagsanstalt. Breslau,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00399-00,Duncker,Dora,,f,Für ihr Kind,,,1897,,N,N,Mütter,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00400-00,Duncker,Dora,,f,Mütter,,,1897,,N,N,Mütter,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00401-00,Duncker,Dora,,f,Sturm,,,1897,,N,N,Mütter,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00402-00,Eichendorff,Joseph Freiherr von,,m,Aus dem Leben eines Taugenichts,,,1826,,N,N,Anthologie,Anthologie,,3,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00403-00,Eichendorff,Joseph Freiherr von,,m,Die Glücksritter,,,1840,,N,N,Rheinisches Taschenbuch,Taschenbuch,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00404-00,Eichendorff,Joseph Freiherr von,,m,Viel Lärm um Nichts,,,1832,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00405-00,Willkomm,Ernst,,m,Der verwandelte Schmuck,,,1859,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00406-00,Willkomm,Ernst,,m,Vorgesichte,Strandnovelle,,1858,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00407-00,Fontane,Theodor,,m,Grete Minde,,,1878,,N,N,Nord und Süd,Zeitschrift,,0,,vermutlich,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00408-00,Franzos,Emil,,m,Baron Schmule,,,1877,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00409-00,Frey ,Jacob,,m,Das erfüllte Versprechen,,,1869,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00410-00,Fritze,,,,Taubenthurm,Aus der Criminalpraxis,,1856,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00411-00,Fritze,,,,Zu rechter Zeit,,,1857,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00412-00,Gall,"Louise, von",,f,Eine fromme Lüge,,,1856,,N,N,Anthologie,Anthologie,,1,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00413-00,Gerstäcker,Friedrich,,m,Germelshausen,,,1862,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00414-00,Glümer,Claire von,,f,Reich zu reich und arm zu arm,,,1871,,N,N,Salon für Literatur,Taschenbuch,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00415-00,Goethe,Johann Wolfgang,,m,Novelle,,,1828,,N,N,Roman/Monographie,Buch,,3,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00416-00,Goldammer,Leo,,m,Auf wiedersehen!  ,,,1858,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00417-00,Goldammer,Leo,,m,Eine Hochzeitsnacht  ,,,1874,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00418-00,Gotthelf,Jeremias,,m,Der Notar in der Falle,,,1850,,N,N,Jahrbuch,Taschenbuch,,2,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00419-00,Grimm,Hermann,,m,Das Kind,,,1856,,N,N,Anthologie,Anthologie,,1,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00420-00,Grosse,Julius,,m,Vetter Isidor,,,1874,,N,N,Daheim. Ein deutsches Familienblatt mit Illustrationen.,Familienblatt,,0,,TRUE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00421-00,Hackländer,Friedrich Wilhelm,,m,Zwei Nächte ,,,1856,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00422-00,Halm,Friedrich,,m,Die Marzipan Liese,,,1856,,N,N,(journal),Zeitschrift,,0,,vermutlich,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00423-00,Hartmann,Moritz,,m,Das Schloss im Gebirge ,,,1866,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00424-00,Hoffmann,E. T. A. ,,m,Der unheimliche Gast,,,1819,,E,E,"Der Erzähler.  Eine Unterhaltungszeitschrift für Gebildete (Berlin), 2. Bd.",Zeitschrift,,2,,vermutlich,,Die Serapionsbrüder,1820,Erzählung,,,,FALSE,FALSE,,,Julian Schröter,Textgrid,,,unknown,,,,
00425-00,Hauff,Wilhelm,,m,Phantasien im Bremer Ratskeller,,,1827,,N,N,Monographie,Buch,,2,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,normalisiert,,,,
00426-00,Arnim,"Ludwig Achim, von",,m,Johann Beer. Achter Winterabend.,,,1809,,N,N,Der Wintergarten. Novellen.,Anthologie,,2,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00427-00,Hauptmann ,Gerhart,,m,Bahnwärter Thiel,,,1888,,N,N,Die Gesellschaft,Zeitschrift,,3,,vermutlich,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00428-00,Heyden,Friedrich von der,,m,Der graue John,,,1841,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00429-00,Heyse,Paul,,m,Am Tiberufer,,,1853,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00430-00,Heyse,Paul,,m,Anfang und Ende,,,1857,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00431-00,Heyse,Paul,,m,Barbarossa,,,1869,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00432-00,Heyse,Paul,,m,Beatrice,,,1867,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00433-00,Heyse,Paul,,m,L’Arrabiata,,,1857,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00434-00,Heyse,Paul,,m,Der Weinhüter von Meran,,,1864,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00435-00,Höfer,Edmund,,m,Rolof der Rekrut,,,1855,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00436-00,Holtei,Karl von,,m,’s Muhme Leutnant Saloppel,,,1862,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00437-00,Horner,Heinrich,,m,Der Säugling,,,1875,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00438-00,Immermann,Karl,,m,Der Carneval und die Somnambule,,,1830,,N,N,Miscellen,Anthologie,,0,,unbekannt,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00439-00,Janitschek,Maria,,f,Darüber kommt kein Weib hinweg ,,,1906,,N,N,Anthologie,Anthologie,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00440-00,Janitschek,Maria,,f,Der Betrogene,,,1906,,N,N,Anthologie,Anthologie,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00441-00,Janitschek,Maria,,f,Einer Mutter Sieg,,,1900,,N,N,Anthologie,Anthologie,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00442-00,Janitschek,Maria,,f,Liebeswunder,,,1900,,N,N,Anthologie,Anthologie,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00443-00,Frenzel,Karl,,m,Isolde,,,1860,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00444-00,Keller,Gottfried,,m,Hadlaub,,,1876,,N,N,Deutsche Rundschau,Rundschau,,0,,FALSE,,Züricher Novellen,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00445-00,Keller,Gottfried,,m,Der Landvogt von Greifensee,,,1876,,N,N,Deutsche Rundschau,Rundschau,,3,,FALSE,,Züricher Novellen,1877,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00446-00,Keller,Gottfried,,m,Der Narr auf Manegg,,,1876,,N,N,Deutsche Rundschau,Rundschau,,0,,FALSE,,Züricher Novellen,1877,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00447-00,Kinkel,Gottfried,,m,Margret,,,1847,,N,N,Anthologie,Anthologie,,0,,FALSE,,,1877,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00448-00,Kinkel,Johanna,,f,Musikalische Orthodoxie  ,,,1849,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00449-00,Kopisch,August,,m,Der Träumer,,,1836,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00450-00,Kopisch,August,,m,Ein Karnevalsfest auf Ischia ,,,1872,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00451-00,Kruse,Lauritz,,m,Laurids nordische Freundschaft,,,1829,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00452-00,Kürnberger,Ferdinand,,m,Der Drache,,,1857,,N,N,Anthologie,Anthologie,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00453-00,Kugler,Franz,,m,Die Incantada,,,1852,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00454-00,kvk,,,,Das Waldblümchen,,,1855,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00455-00,Laube,Henrich,,m,breslau reisenovellen ,,,1835,,N,N,Anthologie,Anthologie,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00456-00,Lewald,Fanny,,f,Die Tante,,,1855,,N,N,Anthologie,Anthologie,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00457-00,Lohmann ,Friederike,,f,Die Entscheidung bei Hochkirch ,,,1872,,N,N,Werke,Werke,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00458-00,Lorm,Hieronymus,,m,Ein adeliges Fräulein  ,,,1867,,N,N,Anthologie,Anthologie,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00459-00,Rosen ,Ludwig,,m,Der alte Schmuggler,,,1859,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00460-00,Rosen ,Ludwig,,m,Das Gericht im Walde ,,,1868,,N,N,Werke,Werke,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00461-00,Ring,Max,,m,Krankgenengel,,,1858,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00462-00,May,Karl,,m,Wanda,,,1875,,N,N,(journal),Zeitschrift,,0,,vermutlich,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00463-00,Meißner,Alfred,,m,Der Müller vom Höft,,,1865,,N,N,Werke,Werke,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00464-00,Meyer,Conrad Ferdinand,,m,Das Amulett,,,1873,,N,N,Anthologie,Anthologie,,3,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00465-00,Meyer,Conrad Ferdinand,,m,Die Hochzeit des Mönchs,,,1883,,N,N,Deutsche Rundschau,Rundschau,,3,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00466-00,Meyer,Conrad Ferdinand,,m,Die Versuchung des Pescara,,,1887,,N,N,Deutsche Rundschau,Rundschau,,3,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00467-00,Meysenbug,Malwida Freiin von,,f,Der heilige Michael,,,1907,,N,N,Anthologie,Anthologie,,0,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00468-00,Reuter,Gabriele,,f,Graue Stunden,,,1901,,N,N,Frauenseelen,Anthologie,,1,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,
00469-00,Mörike,Eduard,,m,Maler Nolten,,,1832,,N,N,Monographie,Buch,,0,,FALSE,640 S.,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00470-00,Müller,Wilhelm,,m,Debora,,,1828,,N,N,Werke,Werke,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00471-00,Musil,Robert,,m,Die Portugiesin,,,1924,,N,N,Drei Frauen,Anthologie,,3,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00472-00,Musil,Robert,,m,Grigia,,,1924,,N,N,Drei Frauen,Anthologie,,3,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00473-00,Musil,Robert,,m,Tonka,,,1924,,N,N,Drei Frauen,Anthologie,,3,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00474-00,Reuter,Gabriele,,f,Clementine Holm,,,1901,,N,N,Frauenseelen,Anthologie,,1,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,
00475-00,Reuter,Gabriele,,f,Die Kinder,,,1901,,N,N,Frauenseelen,Anthologie,,1,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00476-00,Hoffmann,E. T. A. ,,m,Die Brautwahl,,,1819,,0E,0E,Berlinischer Taschenkalender,Kalender,,2,,,,Die Serapionsbrüder,1820,Geschichte,,,,FALSE,FALSE,,,,,,,unknown,,,,
00477-00,Moser,Otto,,m,Der Kellner,,,1854,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00478-00,Pichler,Adolf,,m,Der Flüchtige,,,1867,,N,N,Werke,Werke,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00479-00,Raabe,Wilhelm,,m,Das letzte Recht,,,1862,,N,N,Westermanns illustrierte Deutsche Monatshefte,Rundschau,,0,,TRUE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00480-00,Reich,Moritz,,m,Mammon im Gebirge ,,,1859,,N,N,Werke,Werke,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00481-00,Riehl,Wilhelm Heinrich,,m,Jörg Muckenhuber ,,,1863,,N,N,Westermanns illustrierte Deutsche Monatshefte,Rundschau,,0,,TRUE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00482-00,Ring,Max,,m,Die Auferstehung,,,1857,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00483-00,Roquette,Otto,,m,Die Schlangenkönigin,,,1862,,N,N,Werke,Werke,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00484-00,Rosenthal-Bonin,,,m,Der Student von Salamanca,,,1888,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00485-00,Roth,Joseph,,m,Der Leviathan,,,1938,,N,N,Pariser Tageszeitung,Zeitung,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00486-00,Rumohr,Karl Friedrich,,m,Der letzte Savello,,,1833,,N,N,Urania. Taschenbuch,Taschenbuch,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00487-00,Sacher-Masoch,Leopold,,m,Don Juan von Kolomea,Novelle,,1866,,N,N,Westermanns illustrierte deutsche Monatshefte,Rundschau,,1,,TRUE,1-25,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00488-00,Hoffmann,E. T. A. ,,m,Bruchstück aus dem zweiten Band der Serapionsbrüder,,,1819,,0E,0E,Der Freimüthige,Zeitschrift,,2,,TRUE,,Die Serapionsbrüder,1820,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00489-00,Arnim,"Ludwig Achim, von",,m,Die Abenteuer des Prinzen Karl Stuart. Neunter Winterabend.,,,1809,,N,N,Der Wintergarten. Novellen.,Anthologie,,2,,FALSE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00490-00,Schefer,Leopold,,m,Die Düvecke oder die Leiden einer Königin ,,,1830,,N,N,Deutscher Novellenschatz (Heyse),Sammlung,,1,,,,,,,,,,TRUE,FALSE,,,Julian Schröter,DTA_Novellenschatz,,,normalisiert,00120-00,,,
00491-00,Scheffel,Joseph Victor,,m,Hugideo,,,1874,,N,N,Westermanns illustrierte Deutsche Monatshefte,Rundschau,,0,,TRUE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00492-00,Schmid,Hermann,,m,Mohrenfranzel ,,,1861,,N,N,Werke,Werke,,0,,,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00493-00,Schnitzler,Arthur,,m,Fräulein Else,,,1924,,N,N,Die neue Rundschau,Rundschau,,3,,FALSE,"35, H 10",Zsolnay,1924,Novelle,,,,FALSE,FALSE,,,Julian Schröter,DigBib,,,unknown,,,,
00494-00,Schnitzler,Arthur,,m,Leutnant Gustl,,,1900,,N,N,Wiener neue freie Presse,Zeitung,,3,,FALSE,Weihnachtsbeilage,S. Fischer,1901,0E,,,,FALSE,FALSE,,,,,,,unknown,,,,
00495-00,Schnitzler,Arthur,,m,Traumnovelle,,,1925,,N,N,Die Dame [Modezeitschrift],Zeitschrift,,3,,TRUE,,S. Fischer,1926,Traumnovelle,,,,FALSE,FALSE,,,,,,,unknown,,,,
00496-00,Schücking,Levin,,m,Die Schwester,,,1848,,N,N,Urania. Taschenbuch,Taschenbuch,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00497-00,Spindler,Karl,,m,Die Engel-Ehe ,,,1844,,N,N,Vergissmeinnicht. Taschenbuch.,Taschenbuch,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00498-00,Sternberg,Alexander von,,m,Alexander von Scholastika,,,1845,,N,N,Urania. Taschenbuch,Taschenbuch,,0,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00499-00,Sternberg,Alexander von,,m,Iffland ,Biographische Novelle,,1858,,N,N,Die Gartenlaube,Familienblatt,,0,,TRUE,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
00500-00,Reuter,Gabriele,,f,Die Frau mit den Ziegenfüßen,,,1901,,N,N,Frauenseelen,Anthologie,,1,,False,,,,,,,,FALSE,FALSE,,,,,,,,,,,
00501-00,Stifter,Adalbert,,m,Brigitta,,,1844,,N,N,Gedenke mein. Taschenbuch,Taschenbuch,,3,,FALSE,,,,,,,,TRUE,FALSE,,,,,,,unknown,,,,
00502-00,Storm,Theodor,,m,Aquis submersus,,,1876,,N,N,Deutsche Rundschau,Rundschau,,2,,,,,,,,,,FALSE,FALSE,,,,,,,unknown,,,,
